domain,v,p,pct,rua,ruf,sp,fo,rf,adkim,aspf,ri
_dmarc.talkmobile.co.uk.,DMARC1,none,default,mailto:adeeb5c538f9684@rep.dmarcanalyzer.com,mailto:adeeb5c538f9684@for.dmarcanalyzer.com,default,0,default,default,default,default
_dmarc.tarrytech.com.,DMARC1,none,default,"mailto:security@tarrytech.com,mailto:qsc@inovoit.com,mailto:rua+tarrytech.com@dmarc.barracudanetworks.com",mailto:ruf+tarrytech.com@dmarc.barracudanetworks.com,default,1,default,default,default,default
_dmarc.teile-direkt.ch.,DMARC1,quarantine,100,mailto:dmarc-report@teile-direkt.ch,default,default,1,default,r,r,86400
_dmarc.tele2.se.,DMARC1,none,default,mailto:DMARC-Reports@tele2.com,mailto:DMARC-Reports@tele2.com,default,1,default,default,default,default
_dmarc.tele5.de.,DMARC1,reject,default,"mailto:dmarc_agg@vali.email,mailto:discovery@rua.agari.com",mailto:discovery@ruf.agari.com,default,1,default,default,default,3600
_dmarc.telepolis.pl.,DMARC1,reject,default,mailto:admin@comperia.pl,default,default,default,default,default,default,default
_dmarc.texaschicken.com.,DMARC1,none,default,mailto:helpdesk@churchs.com,mailto:helpdesk@churchs.com,default,default,default,default,default,86400
_dmarc.text.ru.,DMARC1,quarantine,default,default,default,default,default,default,default,default,default
_dmarc.thailandtravel.info.,DMARC1,none,default,default,default,default,default,default,default,default,default
_dmarc.thegarden.com.,DMARC1,none,default,mailto:dmarc-reports@msg.com,mailto:dmarc-reports@msg.com,none,1,default,r,default,3600
_dmarc.thejag.org.uk.,DMARC1,reject,100,mailto:5ae23d1b@inbox.ondmarc.com,mailto:5ae23d1b@inbox.ondmarc.com,default,default,default,default,default,default
_dmarc.thenavisway.com.,DMARC1,none,100,mailto:dmarcreporting@thenavisway.com,mailto:dmarcreporting@thenavisway.com,none,0,afrf,r,r,86400
_dmarc.thesimpleshop.com.,DMARC1,quarantine,100,default,default,default,1,default,default,default,default
_dmarc.theskydeck.com.,DMARC1,reject,100,mailto:f90a7c117917380@rep.dmarcanalyzer.com,mailto:f90a7c117917380@for.dmarcanalyzer.com,default,1,default,default,default,default
_dmarc.thevillageok.gov.,DMARC1,quarantine,100,mailto:emailreporting@thevillageok.gov,mailto:emailreporting@thevillageok.gov,default,default,default,s,s,default
_dmarc.thuonggiaonline.vn.,DMARC1,reject,100,default,default,default,default,default,r,s,default
_dmarc.thw-messenger.de.,DMARC1,none,default,mailto:thw.de@dmarc.reports.bund.de,default,default,default,default,default,default,default
_dmarc.totaalholding.nl.,DMARC1,none,default,default,default,default,default,default,default,default,default
_dmarc.touchbistro.com.,DMARC1,quarantine,100,"mailto:97c7f741a5@rua.easydmarc.us,mailto:dmarcreports@touchbistro.com",default,reject,default,default,default,default,default
_dmarc.towboatus.net.,DMARC1,none,default,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,default,1,default,default,default,default
_dmarc.towerhamlets.gov.uk.,DMARC1,reject,default,"mailto:dmarc-rua@towerhamlets.gov.uk,mailto:re+jlmlkilntmu@dmarc.postmarkapp.com,mailto:dmarc-rua@dmarc.service.gov.uk",mailto:dmarc-ruf@towerhamlets.gov.uk,reject,1,default,default,default,default
_dmarc.toyhax.com.,DMARC1,reject,default,mailto:delta@reprolabels.com,default,default,default,default,default,default,default
_dmarc.traforama.com.,DMARC1,quarantine,default,default,mailto:stufently@adspyglass.com,default,default,default,default,r,default
_dmarc.train.com.au.,default,default,default,default,default,default,default,default,default,default,default
_dmarc.triathlete.com.,DMARC1,quarantine,default,mailto:dmarc-reports@triathlete.com,default,default,default,default,default,default,default
_dmarc.tribuneinteractive.com.,DMARC1,none,100,default,default,default,default,default,default,default,default
_dmarc.tritownautosalvage.com.,DMARC1,quarantine,100,default,default,default,default,default,default,default,default
_dmarc.truvani.com.,DMARC1,none,default,"mailto:3dfd33d2175e613@rep.dmarcanalyzer.com,mailto:re+6a007f5eb542@inbound.dmarcdigests.com",mailto:3dfd33d2175e613@for.dmarcanalyzer.com,default,1,default,s,s,default
_dmarc.tuvalum.com.,DMARC1,none,100,mailto:webmaster@tuvalum.com,mailto:webmaster@tuvalum.com,default,1,default,default,default,default
_dmarc.tw.com.au.,spf1 -all,default,default,default,default,default,default,default,default,default,default
_dmarc.tyrantcnc.com.,DMARC1,none,default,mailto:tom@tyrantcnc.com,default,default,default,default,default,default,default
_dmarc.uafe.gob.ec.,DMARC1,quarantine,100,mailto:postmaster@uafe.gob.ec,default,default,default,default,default,default,default
_dmarc.uhv.edu.,DMARC1,none,default,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,default,1,default,default,default,default
_dmarc.ulm.ac.id.,DMARC1,quarantine,90,mailto:ptik@ulm.ac.id,default,none,default,default,default,default,default
_dmarc.ultrawhitecollarboxing.co.uk.,DMARC1,none,default,default,default,default,default,default,default,default,default
_dmarc.unionpaysmart.com.,DMARC1,none,default,mailto:dmarc_report@qiye.163.com,mailto:dmarc@qiye.163.com,default,1,default,default,default,default
_dmarc.universal.org.,DMARC1,quarantine,100,mailto:514cb3f5.universal.org.br@amer.teams.ms,mailto:514cb3f5.universal.org.br@amer.teams.ms,default,1:d:s,default,default,default,default
_dmarc.unode50.com.,DMARC1,none,default,mailto:sistemas@unode50.com,mailto:sistemas@unode50.com,default,default,default,default,default,default
_dmarc.upcity.com.,DMARC1,none,default,mailto:ku8z59h0@ag.us.dmarcian.com,default,default,default,default,default,default,default
_dmarc.usmma.edu.,DMARC1,reject,100,"mailto:DOIT.Support@USMMA.EDU,mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_agg@valigov.email",mailto:DOIT.Support@USMMA.EDU,default,default,default,default,default,default
_dmarc.usvotefoundation.org.,DMARC1,quarantine,100,mailto:postmaster@usvotefoundation.org,mailto:postmaster@usvotefoundation.org,default,default,default,default,default,default
_dmarc.utarget.ru.,DMARC1,default,default,default,default,default,default,default,default,default,default
_dmarc.veevasfa.cn.,DMARC1,quarantine,default,mailto:admin@veevasfa.cn,mailto:admin@veevasfa.cn,default,default,default,default,default,default
_dmarc.verisurf.com.,DMARC1,quarantine,100,mailto:it@verisurf.com,mailto:it@verisurf.com,default,1,default,default,default,default
_dmarc.virtosoftware.com.,DMARC1,none,default,default,default,default,default,default,default,default,default
_dmarc.virtualspirits.eu.,DMARC1,none,default,mailto:dmarcreport@virtualspirits.eu,mailto:dmarcfail@virtualspirits.eu,default,default,default,default,default,default
_dmarc.vitalrads.com.,DMARC1,none,default,mailto:rua+vitalrads.com@dmarc.barracudanetworks.com,mailto:ruf+vitalrads.com@dmarc.barracudanetworks.com,default,1,default,default,default,default
_dmarc.vokans.be.,DMARC1,none,default,mailto:postmaster@acv-csc.be,default,default,default,default,default,default,default
_dmarc.vole.wtf.,DMARC1,none,default,mailto:148370b3e73d4d4db69690c0cf70f294@dmarc-reports.cloudflare.net,default,default,default,default,default,default,default
_dmarc.volia.com.,DMARC1,none,100,mailto:dmarc@volia.com,default,default,default,default,default,default,default
_dmarc.vpsecomputer.com.,DMARC1,quarantine,default,default,default,default,default,default,s,s,default
_dmarc.vrn.ru.,DMARC1,none,default,default,default,none,default,default,default,default,default
_dmarc.vu.edu.au.,DMARC1,none,default,"mailto:dmarc_agg@vali.email,mailto:dmarc_agg@emailfraudprotect.email,mailto:dmarcsink@vu.edu.au",mailto:dmarcsink@vu.edu.au,default,default,default,default,default,default
_dmarc.wausausupply.com.,DMARC1,quarantine,default,mailto:dmarc@wausausupply.com,default,default,default,default,default,default,default
_dmarc.wboc.com.,DMARC1,reject,10,mailto:c7447a04@mxtoolbox.dmarc-report.com,mailto:c7447a04@forensics.dmarc-report.com,default,1,default,default,default,default
_dmarc.wfyi.org.,DMARC1,quarantine,100,mailto:dmarc1630@wfyi.org,mailto:dmarc1630@wfyi.org,none,1,afrf,r,r,86400
_dmarc.whisker.org.uk.,DMARC1,none,default,default,default,none,default,default,r,r,default
_dmarc.wlu.ca.,DMARC1,none,default,mailto:dmarc@wlu.ca,default,none,default,default,default,default,default
_dmarc.wmar2news.com.,DMARC1,reject,default,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,default,1,default,default,default,default
_dmarc.wonderkind.com.,DMARC1,quarantine,100,mailto:devops+dmarc@wonderkind.com,default,default,default,default,s,s,default
_dmarc.wooclap.com.,DMARC1,reject,100,mailto:5a1648b052@rua.easydmarc.eu,"mailto:dmarc@wooclap.com,mailto:5a1648b052@ruf.easydmarc.eu",reject,1,afrf,default,default,86400
_dmarc.workstream.is.,DMARC1,reject,default,"mailto:dmarc.rua@workstream.is,mailto:re+tbqefvxlcaa@dmarc.postmarkapp.com",mailto:dmarc.ruf@workstream.is,default,default,default,default,default,default
_dmarc.wrightinsurance.com.,DMARC1,reject,default,mailto:618d879b41b88@ag.dmarcly.com,mailto:618d879b41b88@fo.dmarcly.com,default,default,default,default,default,default
_dmarc.wta.org.,DMARC1,none,100,mailto:dmarc-reports@wta.org,default,none,default,afrf,default,default,86400
_dmarc.youbianku.com.,DMARC1,quarantine,default,mailto:465926813@qq.com,default,default,default,default,default,default,default
_dmarc.younoodle.com.,DMARC1,none,100,default,default,default,default,default,default,default,default
_dmarc.youtube.co.uk.,DMARC1,none,default,mailto:mailauth-reports@google.com,default,default,default,default,default,default,default
_dmarc.zankyou.com.,DMARC1,quarantine,100,mailto:email@zankyou.com,mailto:email@zankyou.com,default,default,default,default,default,default
_dmarc.zaymer.ru.,DMARC1,none,default,emailreport@robo.cash,default,default,default,default,default,default,default
_dmarc.zero.health.,DMARC1,none,default,mailto:d8629741be94537@rep.dmarcanalyzer.com,mailto:d8629741be94537@for.dmarcanalyzer.com,default,1,default,default,default,default
_dmarc.zooroyal.de.,DMARC1,reject,default,mailto:postmaster@zooroyal.de,mailto:postmaster@zooroyal.de,default,default,default,r,r,default
_dmarc.1010tires.com.,DMARC1,quarantine,default,mailto:non-respondable@1010tires.com,default,default,default,default,default,default,default
_dmarc.1micro.net.,DMARC1,quarantine,100,default,default,default,1,default,default,default,default
_dmarc.21alivenews.com.,DMARC1,none,default,mailto:rua+21alivenews.com@dmarc.barracudanetworks.com,mailto:ruf+21alivenews.com@dmarc.barracudanetworks.com,default,1,default,default,default,default
_dmarc.3dfindit.com.,DMARC1,none,default,mailto:dmarc@cadenas.de,default,default,default,default,s,s,default
_dmarc.3newsnow.com.,DMARC1,reject,default,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,default,1,default,default,default,default
_dmarc.8684.com.,DMARC1,none,default,mailto:dmarc_report@8684.com,mailto:dmarc@8684.com,default,default,default,default,default,default
_dmarc.aalas.org.,DMARC1,quarantine,default,mailto:dmarc@aalas.org,mailto:dmarc@aalas.org,none,default,default,default,default,86400
_dmarc.abaseguros.com.,DMARC1,reject,default,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,default,1,default,default,default,default
_dmarc.abcom.al.,DMARC1,quarantine,default,mailto:dmarc@abcom.al,mailto:dmarc@abcom.al,quarantine,default,default,default,default,default
_dmarc.abf.gov.au.,DMARC1,reject,100,mailto:sgs.postmaster@homeaffairs.gov.au,mailto:sgs.postmaster@homeaffairs.gov.au,none,default,default,default,default,default
_dmarc.ac-rouen.fr.,DMARC1,quarantine,5,mailto:dmarc@ac-rouen.fr,mailto:dmarc-rou@ac-rouen.fr,none,1,default,default,default,604800
_dmarc.acceptemail.com.,DMARC1,none,100,mailto:dmarc.feedback@acceptemail.com,mailto:dmarc.feedback@acceptemail.com,none,default,afrf,r,r,86400
_dmarc.adsplus.vn.,DMARC1,none,100,mailto:mar@adsplus.vn,mailto:mar@adsplus.vn,default,default,default,default,default,default
_dmarc.aeg.nl.,DMARC1,reject,default,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,default,1,default,default,default,default
_dmarc.aerolineas.com.ar.,DMARC1,none,100,mailto:dmarc@aerolineas.com.ar,mailto:dmarc@aerolineas.com.ar,none,1,afrf,r,r,86400
_dmarc.affilbox.cz.,DMARC1,none,default,mailto:dmarc+127@smartemailing.cz,default,default,1,default,default,default,default
_dmarc.agendapro.com.,DMARC1,none,default,default,default,default,default,default,default,default,default
_dmarc.airbit.com.,DMARC1,none,100,default,default,none,default,afrf,default,default,86400
_dmarc.airbnb.com.pa.,DMARC1,reject,100,mailto:dmarc.aggregate@airbnb.com,mailto:dmarc.forensic@airbnb.com,default,1,default,r,r,default
_dmarc.alasco.de.,DMARC1,reject,default,mailto:dmarc@alasco.de,mailto:dmarc@alasco.de,default,0:1:d:s,afrf,r,r,3600
_dmarc.aligvarom.hu.,DMARC1,none,default,default,default,none,default,default,default,default,default
_dmarc.alog.com.br.,DMARC1,reject,default,default,default,default,default,default,default,default,default
_dmarc.alphabet.com.,DMARC1,none,default,"mailto:bgm.aggregate@bmwgroup.com,mailto:bmw@rua.dmp.cisco.com","mailto:bgm.forensic@bmwgroup.com,mailto:bmw@ruf.dmp.cisco.com",default,1,default,default,default,3600
_dmarc.alta360research.com.,DMARC1,quarantine,default,mailto:2vsbrdc4@ag.ca.dmarcian.com,default,default,default,default,default,default,default
_dmarc.amberstudent.com.,DMARC1,quarantine,100,mailto:dmarc@mailinblue.com!10m,mailto:dmarc@mailinblue.com!10m,quarantine,default,afrf,default,default,86400
_dmarc.ambientedirect.com.,DMARC1,none,100,mailto:dmarc@mailinblue.com!10m,mailto:dmarc@mailinblue.com!10m,none,default,afrf,default,default,86400
_dmarc.americanpublicmedia.org.,DMARC1,none,default,mailto:dmarc@review.uriports.com,mailto:dmarc@review.uriports.com,default,1:d:s,default,default,default,default
_dmarc.ampol.com.au.,DMARC1,quarantine,default,"mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_agg@vali.email",mailto:dmarc_ruf@emaildefense.proofpoint.com,default,1,default,default,default,default
_dmarc.anadolujet.com.,DMARC1,none,default,mailto:msydmarc@anadolujet.com,mailto:msydmarc@anadolujet.com,default,d,default,default,default,default
_dmarc.annies-publishing.com.,default,default,default,default,default,default,default,default,default,default,default
_dmarc.getcardflight.com.,DMARC1,none,default,mailto:fc28b9fe710944a086af6fe6b8a3c62d@dmarc-reports.cloudflare.net,default,default,default,default,default,default,default
_dmarc.appliancefactoryparts.com.,DMARC1,none,default,default,default,default,default,default,default,default,default
_dmarc.arezzo.com.br.,DMARC1,none,default,mailto:seginfo@arezzo.com.br,default,default,default,default,default,default,default
_dmarc.argano.com.,DMARC1,quarantine,100,mailto:63d2d7211ed9b@ag.dmarcly.com,mailto:63d2d7211ed9b@fo.dmarcly.com,default,1,default,default,r,default
_dmarc.ariens.com.,DMARC1,quarantine,100,default,default,none,default,afrf,default,r,86400
_dmarc.arrowsphere.com.,DMARC1,reject,default,mailto:rywdzx3h@ag.dmarcian.com,default,default,default,default,default,default,default
_dmarc.ars-consumeroffice.com.,DMARC1,reject,default,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,default,1,default,default,default,default
_dmarc.artefact.com.,DMARC1,none,default,mailto:dmarc-reports@artefact.com,default,default,default,default,default,default,default
_dmarc.asap-utilities.com.,DMARC1,reject,100,mailto:dmarc@asap-utilities.com,default,default,default,default,default,default,default
_dmarc.asml.nl.,DMARC1,reject,100,mailto:77cf4e2c@inbox.ondmarc.com,mailto:77cf4e2c@inbox.ondmarc.com,default,1,default,default,default,3600
_dmarc.athleticgreens.com.,DMARC1,reject,100,"mailto:fa4a0967@inbox.ondmarc.com,mailto:postmaster@athleticgreens.com",mailto:fa4a0967@inbox.ondmarc.com,reject,0,afrf,r,r,3600
_dmarc.attsavings.com.,DMARC1,quarantine,default,default,default,default,default,default,default,default,default
_dmarc.atwoods.com.,DMARC1,none,default,mailto:across@atwoods.com,mailto:across@atwoods.com,default,1,default,default,default,default
_dmarc.auctionserver.net.,DMARC1,none,100,mailto:sysops+dmarc@bidpath.net,default,none,default,default,default,default,86400
_dmarc.autochartist.com.,DMARC1,reject,100,mailto:kevin@autochartist.com,mailto:kevin@autochartist.com,default,1,default,default,default,86400
_dmarc.autocodes.com.,DMARC1,none,default,mailto:8af8c232bf854baa8ca20054ae5a204d@dmarc-reports.cloudflare.net,default,default,default,default,default,default,default
_dmarc.avaaz.org.,DMARC1,none,50,"mailto:dmarc@avaaz.org,mailto:re+5c35b7fe127b@inbound.dmarcdigests.com",default,default,default,default,default,default,default
_dmarc.axminstertools.com.,DMARC1,quarantine,5,mailto:dmarcreports@axminstertools.com,default,default,default,default,default,default,default
_dmarc.babybmw.net.,DMARC1,none,100,default,default,none,0,afrf,r,r,86400
_dmarc.bankmuamalat.co.id.,DMARC1,quarantine,100,mailto:soc@bankmuamalat.co.id,mailto:soc@bankmuamalat.co.id,default,1,default,default,default,default
